Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-AA-3877-01A-01R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3877-01A-01R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	a814507e-9cdd-4b06-bb06-12ea32e169c2	TCGA-AA-3877-01A-01R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	US82800149_251976011765_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	US82800149_251976011765_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	US82800149_251976011765_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	US82800149_251976011765_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	US82800149_251976011765_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3877-01A-01R-1022-07	US82800149_251976011765_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3815-01A-01R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3815-01A-01R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	ee944fbe-c1de-4060-b05f-81cde4ec0c27	TCGA-AA-3815-01A-01R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	US82800149_251976011799_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	US82800149_251976011799_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	US82800149_251976011799_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	US82800149_251976011799_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	US82800149_251976011799_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3815-01A-01R-1022-07	US82800149_251976011799_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3866-01A-01R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3866-01A-01R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	1d71d88a-0007-40e9-85e5-1a4eeb0a74df	TCGA-AA-3866-01A-01R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	US82800149_251976011777_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	US82800149_251976011777_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	US82800149_251976011777_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	US82800149_251976011777_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	US82800149_251976011777_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3866-01A-01R-1022-07	US82800149_251976011777_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-07-0249-20A-01R-1113-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-07-0249-20A-01R-1113-07	tgen.org:nucleic_acid_extraction:clin:01	none	7b34647b-19a2-4e09-9256-ff9c7bee9793	TCGA-07-0249-20A-01R-1113-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	US82800149_251976012140_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	US82800149_251976012140_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	US82800149_251976012140_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	US82800149_251976012140_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	US82800149_251976012140_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-07-0249-20A-01R-1113-07	US82800149_251976012140_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3986-01A-02R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3986-01A-02R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	efa86085-aef8-4a13-8f60-678c69947c0a	TCGA-AA-3986-01A-02R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	US82800149_251976011798_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	US82800149_251976011798_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	US82800149_251976011798_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	US82800149_251976011798_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	US82800149_251976011798_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3986-01A-02R-1022-07	US82800149_251976011798_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3977-01A-01R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3977-01A-01R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	82a1c742-2d97-4c7a-bf1d-ca0233c60b6c	TCGA-AA-3977-01A-01R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	US82800149_251976011946_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	US82800149_251976011946_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	US82800149_251976011946_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	US82800149_251976011946_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	US82800149_251976011946_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3977-01A-01R-1022-07	US82800149_251976011946_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3872-01A-01R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3872-01A-01R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	470561f0-ed96-4076-ae5f-a943441509d0	TCGA-AA-3872-01A-01R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	US82800149_251976011801_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	US82800149_251976011801_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	US82800149_251976011801_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	US82800149_251976011801_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	US82800149_251976011801_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3872-01A-01R-1022-07	US82800149_251976011801_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-A6-3808-01A-01R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A6-3808-01A-01R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	a5790a9d-d7a3-4d26-8df9-0bbae194f638	TCGA-A6-3808-01A-01R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	US82800149_251976011769_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	US82800149_251976011769_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	US82800149_251976011769_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	US82800149_251976011769_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	US82800149_251976011769_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A6-3808-01A-01R-1022-07	US82800149_251976011769_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
TCGA-AA-3984-01A-02R-1022-07	COAD	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AA-3984-01A-02R-1022-07	tgen.org:nucleic_acid_extraction:clin:01	none	ca3a2e76-9000-490b-8816-a6eda2774d7b	TCGA-AA-3984-01A-02R-1022-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	US82800149_251976011792_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	US82800149_251976011792_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	US82800149_251976011792_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	US82800149_251976011792_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_1.1.4.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	US82800149_251976011792_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_2.1.5.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AA-3984-01A-02R-1022-07	US82800149_251976011792_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_COAD.AgilentG4502A_07_3.Level_3.1.5.0
