Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
1cbed3e0-7270-491c-90fa-aa54a92753f9	TCGA-D5-6529-01A-11R-1774-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 consensus_mRNA	UNCID_1971284.1cbed3e0-7270-491c-90fa-aa54a92753f9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 gene_expression	unc.edu.1cbed3e0-7270-491c-90fa-aa54a92753f9.1971779.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
1cbed3e0-7270-491c-90fa-aa54a92753f9	TCGA-D5-6529-01A-11R-1774-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 consensus_mRNA	UNCID_1971284.1cbed3e0-7270-491c-90fa-aa54a92753f9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 gene_expression	unc.edu.1cbed3e0-7270-491c-90fa-aa54a92753f9.1971778.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
1cbed3e0-7270-491c-90fa-aa54a92753f9	TCGA-D5-6529-01A-11R-1774-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 consensus_mRNA	UNCID_1971284.1cbed3e0-7270-491c-90fa-aa54a92753f9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 gene_expression	unc.edu.1cbed3e0-7270-491c-90fa-aa54a92753f9.1971890.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
1cbed3e0-7270-491c-90fa-aa54a92753f9	TCGA-D5-6529-01A-11R-1774-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 consensus_mRNA	UNCID_1971284.1cbed3e0-7270-491c-90fa-aa54a92753f9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 gene_expression	unc.edu.1cbed3e0-7270-491c-90fa-aa54a92753f9.1971314.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
1cbed3e0-7270-491c-90fa-aa54a92753f9	TCGA-D5-6529-01A-11R-1774-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 consensus_mRNA	UNCID_1971284.1cbed3e0-7270-491c-90fa-aa54a92753f9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 gene_expression	unc.edu.1cbed3e0-7270-491c-90fa-aa54a92753f9.1971791.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
1cbed3e0-7270-491c-90fa-aa54a92753f9	TCGA-D5-6529-01A-11R-1774-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 consensus_mRNA	UNCID_1971284.1cbed3e0-7270-491c-90fa-aa54a92753f9.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	1cbed3e0-7270-491c-90fa-aa54a92753f9 gene_expression	unc.edu.1cbed3e0-7270-491c-90fa-aa54a92753f9.1971792.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
fa279a9c-78d8-4727-a559-b7eca7a119b8	TCGA-D5-6532-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 consensus_mRNA	UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 gene_expression	unc.edu.fa279a9c-78d8-4727-a559-b7eca7a119b8.1971406.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
fa279a9c-78d8-4727-a559-b7eca7a119b8	TCGA-D5-6532-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 consensus_mRNA	UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 gene_expression	unc.edu.fa279a9c-78d8-4727-a559-b7eca7a119b8.1971405.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
fa279a9c-78d8-4727-a559-b7eca7a119b8	TCGA-D5-6532-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 consensus_mRNA	UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 gene_expression	unc.edu.fa279a9c-78d8-4727-a559-b7eca7a119b8.1971521.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
fa279a9c-78d8-4727-a559-b7eca7a119b8	TCGA-D5-6532-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 consensus_mRNA	UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 gene_expression	unc.edu.fa279a9c-78d8-4727-a559-b7eca7a119b8.1970956.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
fa279a9c-78d8-4727-a559-b7eca7a119b8	TCGA-D5-6532-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 consensus_mRNA	UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 gene_expression	unc.edu.fa279a9c-78d8-4727-a559-b7eca7a119b8.1971430.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
fa279a9c-78d8-4727-a559-b7eca7a119b8	TCGA-D5-6532-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 consensus_mRNA	UNCID_1970928.fa279a9c-78d8-4727-a559-b7eca7a119b8.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	fa279a9c-78d8-4727-a559-b7eca7a119b8 gene_expression	unc.edu.fa279a9c-78d8-4727-a559-b7eca7a119b8.1971431.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f7fb5192-be86-40e7-b7dc-19896b0058b6	TCGA-D5-6541-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 consensus_mRNA	UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 gene_expression	unc.edu.f7fb5192-be86-40e7-b7dc-19896b0058b6.1950873.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f7fb5192-be86-40e7-b7dc-19896b0058b6	TCGA-D5-6541-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 consensus_mRNA	UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 gene_expression	unc.edu.f7fb5192-be86-40e7-b7dc-19896b0058b6.1950872.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f7fb5192-be86-40e7-b7dc-19896b0058b6	TCGA-D5-6541-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 consensus_mRNA	UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_quantification:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 gene_expression	unc.edu.f7fb5192-be86-40e7-b7dc-19896b0058b6.1951397.bt.exon_quantification.txt	yes	exon_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f7fb5192-be86-40e7-b7dc-19896b0058b6	TCGA-D5-6541-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 consensus_mRNA	UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:junction_quantification:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 gene_expression	unc.edu.f7fb5192-be86-40e7-b7dc-19896b0058b6.1950467.junction_quantification.txt	yes	junction_quantification	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f7fb5192-be86-40e7-b7dc-19896b0058b6	TCGA-D5-6541-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 consensus_mRNA	UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes_normalized:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 gene_expression	unc.edu.f7fb5192-be86-40e7-b7dc-19896b0058b6.1950883.rsem.genes.normalized_results	yes	RSEM_genes_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
f7fb5192-be86-40e7-b7dc-19896b0058b6	TCGA-D5-6541-01A-11R-1723-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 consensus_mRNA	UNCID_1950456.f7fb5192-be86-40e7-b7dc-19896b0058b6.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms_normalized:IlluminaHiSeq_RNASeqV2:2	f7fb5192-be86-40e7-b7dc-19896b0058b6 gene_expression	unc.edu.f7fb5192-be86-40e7-b7dc-19896b0058b6.1950886.rsem.isoforms.normalized_results	yes	RSEM_isoforms_normalized	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
682139cf-a3bd-4caf-bddc-5b1f3250f8f0	TCGA-DM-A1HB-01A-21R-A180-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 consensus_mRNA	UNCID_1949998.682139cf-a3bd-4caf-bddc-5b1f3250f8f0.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_isoforms:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 gene_expression	unc.edu.682139cf-a3bd-4caf-bddc-5b1f3250f8f0.1950434.rsem.isoforms.results	yes	RSEM_isoforms	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
682139cf-a3bd-4caf-bddc-5b1f3250f8f0	TCGA-DM-A1HB-01A-21R-A180-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 RNA_Sequencing	->	http://tcga-data.nci.nih.gov/docs/GAF/GAF.hg19.June2011.bundle/outputs/TCGA.hg19.June2011.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 consensus_mRNA	UNCID_1949998.682139cf-a3bd-4caf-bddc-5b1f3250f8f0.sorted_genome_alignments.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:RSEM_genes:IlluminaHiSeq_RNASeqV2:2	682139cf-a3bd-4caf-bddc-5b1f3250f8f0 gene_expression	unc.edu.682139cf-a3bd-4caf-bddc-5b1f3250f8f0.1950433.rsem.genes.results	yes	RSEM_genes	Level 3	unc.edu_COAD.IlluminaHiSeq_RNASeqV2.Level_3.1.4.0
