Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-AG-A023-01A-01R-A00A-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-A023-01A-01R-A00A-07	tgen.org:nucleic_acid_extraction:clin:01	none	f0ec0cb7-b4a5-4c6e-baf2-6ba6adde3d1c	TCGA-AG-A023-01A-01R-A00A-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	US82800149_251976011456_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	US82800149_251976011456_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	US82800149_251976011456_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	US82800149_251976011456_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	US82800149_251976011456_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A023-01A-01R-A00A-07	US82800149_251976011456_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-A008-01A-01R-A002-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-A008-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	7c6a70e0-7fde-4b96-ab1c-fdca98839089	TCGA-AG-A008-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	US82800149_251976011388_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	US82800149_251976011388_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	US82800149_251976011388_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	US82800149_251976011388_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	US82800149_251976011388_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A008-01A-01R-A002-07	US82800149_251976011388_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3602-01A-02R-0826-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3602-01A-02R-0826-07	tgen.org:nucleic_acid_extraction:clin:01	none	60f30fc6-974c-4ca4-a00d-7f11047cc1f2	TCGA-AG-3602-01A-02R-0826-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	US82800149_251976011372_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	US82800149_251976011372_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	US82800149_251976011372_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	US82800149_251976011372_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	US82800149_251976011372_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3602-01A-02R-0826-07	US82800149_251976011372_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-A00Y-01A-02R-A002-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-A00Y-01A-02R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	e85cf2bb-711a-4598-a23c-b40e44a60255	TCGA-AG-A00Y-01A-02R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	US82800149_251976011429_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	US82800149_251976011429_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	US82800149_251976011429_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	US82800149_251976011429_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	US82800149_251976011429_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A00Y-01A-02R-A002-07	US82800149_251976011429_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3605-01A-01R-0826-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3605-01A-01R-0826-07	tgen.org:nucleic_acid_extraction:clin:01	none	3d1c9f10-1487-4a1d-afe8-68ecc469b3c8	TCGA-AG-3605-01A-01R-0826-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	US82800149_251976011257_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	US82800149_251976011257_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	US82800149_251976011257_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	US82800149_251976011257_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	US82800149_251976011257_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3605-01A-01R-0826-07	US82800149_251976011257_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-A016-01A-01R-A002-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-A016-01A-01R-A002-07	tgen.org:nucleic_acid_extraction:clin:01	none	41bc3cc9-d409-423b-b048-3c6b9542fb9e	TCGA-AG-A016-01A-01R-A002-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	US82800149_251976011129_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	US82800149_251976011129_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	US82800149_251976011129_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	US82800149_251976011129_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	US82800149_251976011129_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A016-01A-01R-A002-07	US82800149_251976011129_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AV-A03E-20A-01R-A00A-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AV-A03E-20A-01R-A00A-07	tgen.org:nucleic_acid_extraction:clin:01	none	f461b4f7-dee3-42e4-a86f-43ddaa34ccc6	TCGA-AV-A03E-20A-01R-A00A-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	US82800149_251976011451_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	US82800149_251976011451_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	US82800149_251976011451_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	US82800149_251976011451_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	US82800149_251976011451_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AV-A03E-20A-01R-A00A-07	US82800149_251976011451_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-A032-01A-01R-A00A-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-A032-01A-01R-A00A-07	tgen.org:nucleic_acid_extraction:clin:01	none	974b1fa9-8ee7-4f02-b0ff-221fc98abe5f	TCGA-AG-A032-01A-01R-A00A-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	US82800149_251976011447_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	US82800149_251976011447_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	US82800149_251976011447_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	->	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	US82800149_251976011447_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	US82800149_251976011447_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-A032-01A-01R-A00A-07	US82800149_251976011447_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AG-3586-01A-02R-0821-07	Rectum	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AG-3586-01A-02R-0821-07	tgen.org:nucleic_acid_extraction:clin:01	none	2888264a-7a5b-42c0-a916-a183a4b0e886	TCGA-AG-3586-01A-02R-0821-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AG-3586-01A-02R-0821-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AG-3586-01A-02R-0821-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AG-3586-01A-02R-0821-07	US82800149_251976011019_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AG-3586-01A-02R-0821-07	US82800149_251976011019_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AG-3586-01A-02R-0821-07	US82800149_251976011019_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_READ.AgilentG4502A_07_3.Level_3.1.1.0
